species_id	species_alt_id	species_name	representative_genome	gtdb_taxonomy	operational_taxonomy	count_hgm	count_ref	gut_species	new_species	cultured_species	high_quality	signalp_type
OTU-04371	257639	Gordonibacter pamelaeae	SRS1596798_89	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	d__Bacteria;p__23;c__115;o__659;f__1277;g__5370;s__04371	2	1	Yes	No	Yes	Yes	gram-positive
OTU-20075	249326	Aeromonas caviae	648.78	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	d__Bacteria;p__08;c__064;o__363;f__0707;g__2488;s__20075	3	24	Yes	No	Yes	Yes	gram-negative
OTU-13037	261783	Oscillospiraceae HGM13037	SRS1596777_76	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103	d__Bacteria;p__18;c__124;o__750;f__1483;g__6185;s__13037	70	0	Yes	Yes	No	Yes	gram-positive
OTU-04883	256724	Prevotella sp.	ERS396489_78	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__21;c__101;o__592;f__1144;g__4373;s__04883	2	1	Yes	No	No	Yes	gram-negative
OTU-10785	244891	RF39 sp.	ERS537273_31	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__	d__Bacteria;p__01;c__014;o__047;f__0084;g__0320;s__10785	5	1	Yes	No	No	Yes	gram-positive
OTU-05312	269505	Butyricimonas HGM05312	SRS075878_46	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	d__Bacteria;p__21;c__101;o__591;f__1148;g__4483;s__05312	1	0	Yes	Yes	No	Yes	gram-negative
OTU-04700	260771	Bacteroides intestinalis	SRS1719091_5	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04700	27	4	Yes	No	Yes	Yes	gram-negative
OTU-11958	261682	Roseburia faecis	SRS075878_45	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	d__Bacteria;p__18;c__124;o__762;f__1517;g__6615;s__11958	564	7	Yes	No	Yes	Yes	gram-positive
OTU-11427	257786	Clostridia HGM11427	SRS023914_26	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-727	d__Bacteria;p__18;c__124;o__741;f__1453;g__6029;s__11427	12	0	Yes	Yes	No	Yes	gram-positive
OTU-11665	223964	Clostridium neonatale	137838.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium neonatale	d__Bacteria;p__18;c__124;o__736;f__1442;g__5956;s__11665	17	3	Yes	No	Yes	Yes	gram-positive
OTU-20623	233057	Providencia rettgeri	2562617097	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri	d__Bacteria;p__08;c__064;o__363;f__0707;g__2445;s__20623	2	4	Yes	No	Yes	Yes	gram-negative
OTU-22890	274051	Stenotrophomonas HGM22890	SRS383481_3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	d__Bacteria;p__08;c__064;o__341;f__0635;g__2002;s__22890	1	0	Yes	Yes	No	Yes	gram-negative
OTU-12555	250949	Lachnospiraceae sp.	1262785.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6519;s__12555	13	1	Yes	No	No	Yes	gram-positive
OTU-12837	252279	DTU089 sp.	SRS476302_71	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177;s__	d__Bacteria;p__18;c__124;o__751;f__1489;g__6226;s__12837	44	1	Yes	No	No	Yes	gram-positive
OTU-20569	253680	Pantoea agglomerans	2617270728	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea agglomerans	d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20569	2	29	Yes	No	Yes	Yes	gram-negative
OTU-12868	255927	DTU089 HGM12868	ERS537399_2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251	d__Bacteria;p__18;c__124;o__751;f__1488;g__6212;s__12868	18	0	Yes	Yes	No	Yes	gram-positive
OTU-23479	233391	UBA1784 HGM23479	SRS077392_20	d__Bacteria;p__Verrucomicrobia;c__Lentisphaeria;o__UBA1784	d__Bacteria;p__20;c__096;o__545;f__1045;g__3895;s__23479	16	0	Yes	Yes	No	Yes	gram-negative
OTU-09867	260176	Holdemanella HGM09867	ERS537382_45	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	d__Bacteria;p__01;c__014;o__046;f__0082;g__0288;s__09867	7	0	Yes	Yes	No	Yes	gram-positive
OTU-08681	260368	Desulfovibrio piger	SRS1596859_66	d__Bacteria;p__Desulfobacteraeota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	d__Bacteria;p__17;c__082;o__440;f__0857;g__3234;s__08681	69	2	Yes	No	Yes	Yes	gram-negative
OTU-00332	227333	Methanobrevibacter HGM00332	SRS475589_67	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A	d__Archaea;p__28;c__141;o__812;f__1615;g__7097;s__00332	2	0	Yes	Yes	No	Yes	archaea
OTU-22033	274078	Pseudomonas HGM22033	SRS372576_1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A	d__Bacteria;p__08;c__064;o__358;f__0694;g__2336;s__22033	1	0	Yes	Yes	No	Yes	gram-negative
OTU-12136	230440	Lachnospiraceae HGM12136	SRS476035_6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632	d__Bacteria;p__18;c__124;o__762;f__1518;g__6540;s__12136	7	0	Yes	Yes	No	Yes	gram-positive
OTU-14067	260292	Selenomonas artemidis	749551.3	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda artemidis	d__Bacteria;p__18;c__123;o__723;f__1407;g__5733;s__14067	2	5	Yes	No	Yes	Yes	gram-positive
OTU-05327	272472	Odoribacter HGM05327	ERS473324_3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	d__Bacteria;p__21;c__101;o__591;f__1148;g__4484;s__05327	1	0	Yes	Yes	No	Yes	gram-negative
OTU-04576	278557	Bacteroidales HGM04576	SRS476212_82	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	d__Bacteria;p__21;c__101;o__592;f__1142;g__4340;s__04576	1	0	Yes	Yes	No	Yes	gram-negative
OTU-03449	258383	Cutibacterium sp.	1170318.3	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum	d__Bacteria;p__23;c__114;o__656;f__1269;g__5217;s__03449	10	22	Yes	No	Yes	Yes	gram-positive
OTU-05253	241404	Homeothermaceae sp.	SRS259515_11	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-485;s__	d__Bacteria;p__21;c__101;o__592;f__1147;g__4443;s__05253	3	1	Yes	No	No	Yes	gram-negative
OTU-13282	259764	Faecalibacterium HGM13282	ERS608519_39	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	d__Bacteria;p__18;c__124;o__753;f__1494;g__6284;s__13282	52	0	Yes	Yes	No	Yes	gram-positive
OTU-14018	238522	Phascolarctobacterium HGM14018	SRS476518_16	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	d__Bacteria;p__18;c__123;o__722;f__1408;g__5750;s__14018	4	0	Yes	Yes	No	Yes	gram-positive
OTU-12152	262334	Lachnospiraceae sp.	ERS473362_54	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp1	d__Bacteria;p__18;c__124;o__762;f__1519;g__6572;s__12152	299	3	Yes	No	Yes	Yes	gram-positive
OTU-13248	265100	Ruminococcaceae HGM13248	ERS396505_22	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115	d__Bacteria;p__18;c__124;o__751;f__1497;g__6306;s__13248	1	0	Yes	Yes	No	Yes	gram-positive
OTU-19493	237393	Sutterella HGM19493	ERS396505_26	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella	d__Bacteria;p__08;c__064;o__329;f__0616;g__1861;s__19493	3	0	Yes	Yes	No	Yes	gram-negative
OTU-04279	262327	Collinsella HGM04279	ERS537254_1	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04279	48	0	Yes	Yes	No	Yes	gram-positive
OTU-12121	243613	Lachnospiraceae sp.	SRS820607_90	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6622;s__12121	12	1	Yes	No	No	Yes	gram-positive
OTU-01770	260279	Bifidobacterium sp.	28025.10	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	d__Bacteria;p__23;c__114;o__653;f__1260;g__5067;s__01770	15	35	Yes	No	Yes	Yes	gram-positive
OTU-12554	246511	Lachnospiraceae HGM12554	ERS631827_17	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11	d__Bacteria;p__18;c__124;o__762;f__1517;g__6518;s__12554	2	0	Yes	Yes	No	Yes	gram-positive
OTU-14088	261382	Mitsuokella multacida	ERS537249_18	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida	d__Bacteria;p__18;c__123;o__723;f__1407;g__5734;s__14088	36	2	Yes	No	Yes	Yes	gram-positive
OTU-13038	260439	Oscillospiraceae HGM13038	ERS537352_6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103	d__Bacteria;p__18;c__124;o__750;f__1483;g__6185;s__13038	60	0	Yes	Yes	No	Yes	gram-positive
OTU-12593	216226	V9D3004 HGM12593	SRS015217_56	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004	d__Bacteria;p__18;c__124;o__762;f__1517;g__6513;s__12593	5	0	Yes	Yes	No	Yes	gram-positive
OTU-04747	257975	Bacteroides sp.	1262739.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__	d__Bacteria;p__21;c__101;o__592;f__1142;g__4351;s__04747	5	1	Yes	No	No	Yes	gram-negative
OTU-13737	278596	Finegoldia HGM13737	SRS335560_6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Finegoldia	d__Bacteria;p__18;c__124;o__763;f__1530;g__6725;s__13737	1	0	Yes	Yes	No	Yes	gram-positive
OTU-12876	239445	DTU089 sp.	SRS294840_55	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251;s__	d__Bacteria;p__18;c__124;o__751;f__1488;g__6211;s__12876	156	1	Yes	No	No	Yes	gram-positive
OTU-09209	274138	Acholeplasmatales HGM09209	SRS022609_103	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__CAG-307;g__CAG-307	d__Bacteria;p__01;c__014;o__049;f__0091;g__0388;s__09209	1	0	Yes	Yes	No	Yes	gram-positive
OTU-05454	248180	Porphyromonas uenonis	596327.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	d__Bacteria;p__21;c__101;o__592;f__1145;g__4427;s__05454	1	1	Yes	No	Yes	Yes	gram-negative
OTU-04885	259728	Prevotella HGM04885	SRS476328_48	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__21;c__101;o__592;f__1144;g__4383;s__04885	18	0	Yes	Yes	No	Yes	gram-negative
OTU-20781	261753	Haemophilus influenzae	727.604	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae	d__Bacteria;p__08;c__064;o__363;f__0707;g__2432;s__20781	2	146	Yes	No	Yes	Yes	gram-negative
OTU-09813	260210	Clostridium spiroforme	428126.7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme	d__Bacteria;p__01;c__014;o__045;f__0076;g__0256;s__09813	8	4	Yes	No	Yes	Yes	gram-positive
OTU-04372	254772	Senegalimassilia HGM04372	ERS608521_28	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia	d__Bacteria;p__23;c__115;o__659;f__1277;g__5368;s__04372	6	0	Yes	Yes	No	Yes	gram-positive
OTU-13558	274161	Peptostreptococcus HGM13558	ERS608583_75	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus	d__Bacteria;p__18;c__124;o__767;f__1539;g__6782;s__13558	1	0	Yes	Yes	No	Yes	gram-positive
OTU-20794	261916	Haemophilus parainfluenzae	729.70	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D	d__Bacteria;p__08;c__064;o__363;f__0707;g__2432;s__20794	6	9	Yes	No	Yes	Yes	gram-negative
OTU-13398	254774	Ruminococcus HGM13398	ERS537311_72	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D	d__Bacteria;p__18;c__124;o__751;f__1498;g__6332;s__13398	2	0	Yes	Yes	No	Yes	gram-positive
OTU-04707	258080	Bacteroides ovatus	2025659.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04707	7	5	Yes	No	Yes	Yes	gram-negative
OTU-13313	262258	Faecalibacterium sp.	SRS142712_3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	d__Bacteria;p__18;c__124;o__753;f__1494;g__6284;s__13313	227	7	Yes	No	Yes	Yes	gram-positive
OTU-19494	210939	Sutterella HGM19494	SRS142712_7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella	d__Bacteria;p__08;c__064;o__329;f__0616;g__1859;s__19494	32	0	Yes	Yes	No	Yes	gram-negative
OTU-11012	215587	Staphylococcus lugdunensis	28035.27	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus lugdunensis	d__Bacteria;p__01;c__014;o__052;f__0103;g__0424;s__11012	3	54	Yes	No	Yes	Yes	gram-positive
OTU-04281	269628	Collinsella HGM04281	ERS608525_9	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04281	1	0	Yes	Yes	No	Yes	gram-positive
OTU-23480	233878	UBA1784 HGM23480	SRS147271_15	d__Bacteria;p__Verrucomicrobia;c__Lentisphaeria;o__UBA1784	d__Bacteria;p__20;c__096;o__545;f__1045;g__3891;s__23480	7	0	Yes	Yes	No	Yes	gram-negative
OTU-04704	260516	Bacteroides nordii	ERS473331_31	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04704	9	4	Yes	No	Yes	Yes	gram-negative
OTU-12556	235784	Lachnospiraceae sp.	1896984.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6518;s__12556	11	2	Yes	No	No	Yes	gram-positive
OTU-11336	208649	Clostridia HGM11336	SRS048870_30	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__18;c__124;o__757;f__1509;g__6453;s__11336	8	0	Yes	Yes	No	Yes	gram-positive
OTU-11729	258882	Clostridium perfringens	SRS344843_4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P perfringens	d__Bacteria;p__18;c__124;o__736;f__1442;g__5952;s__11729	31	60	Yes	No	Yes	Yes	gram-positive
OTU-11666	259994	Clostridium botulinum	SRS344843_2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum	d__Bacteria;p__18;c__124;o__736;f__1442;g__5958;s__11666	8	2	Yes	No	Yes	Yes	gram-positive
OTU-12367	243090	Clostridium hathewayi	SRS295010_88	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella hathewayi	d__Bacteria;p__18;c__124;o__762;f__1517;g__6685;s__12367	16	3	Yes	No	Yes	Yes	gram-positive
OTU-14014	258960	Acidaminococcaceae sp.	ERS396395_80	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__	d__Bacteria;p__18;c__123;o__722;f__1408;g__5748;s__14014	66	1	Yes	No	No	Yes	gram-positive
OTU-05653	278689	RC9 HGM05653	SRS476193_5	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__RC9	d__Bacteria;p__21;c__101;o__594;f__1151;g__4531;s__05653	1	0	Yes	Yes	No	Yes	gram-negative
OTU-04284	262229	Collinsella HGM04284	ERS235543_27	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04284	4	0	Yes	Yes	No	Yes	gram-positive
OTU-10404	261820	Streptococcus HGM10404	ERS473172_12	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10404	20	0	Yes	Yes	No	Yes	gram-positive
OTU-12557	258182	Lachnospiraceae sp.	ERS537251_30	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6518;s__12557	37	1	Yes	No	No	Yes	gram-positive
OTU-20399	261852	Enterobacter cloacae	61645.67	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20399	8	95	Yes	No	Yes	Yes	gram-negative
OTU-05671	259827	RC9 sp.	ERS396322_1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__RC9;s__	d__Bacteria;p__21;c__101;o__594;f__1151;g__4532;s__05671	35	1	Yes	No	No	Yes	gram-negative
OTU-12386	215127	Lachnoclostridium phytofermentans	1458468.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans_A	d__Bacteria;p__18;c__124;o__762;f__1517;g__6502;s__12386	2	4	Yes	No	Yes	Yes	gram-positive
OTU-23054	255358	Brachyspira aalborgi	1262760.3	d__Bacteria;p__Spirochaetes;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__	d__Bacteria;p__00;c__001;o__005;f__0005;g__0012;s__23054	48	2	Yes	No	Yes	Yes	gram-negative
OTU-04317	259028	Collinsella sp.	1262851.3	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp1	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04317	8	3	Yes	No	Yes	Yes	gram-positive
OTU-13151	243473	NK3B98 HGM13151	ERS235605_9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK3B98	d__Bacteria;p__18;c__124;o__750;f__1481;g__6153;s__13151	6	0	Yes	Yes	No	Yes	gram-positive
OTU-12741	259161	DTU089 HGM12741	SRS1596868_38	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089	d__Bacteria;p__18;c__124;o__751;f__1487;g__6205;s__12741	7	0	Yes	Yes	No	Yes	gram-positive
OTU-13341	217496	Phocea sp.	1697792.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	d__Bacteria;p__18;c__124;o__751;f__1496;g__6346;s__13341	3	3	Yes	No	Yes	Yes	gram-positive
OTU-12108	222958	Lachnospiraceae HGM12108	ERS537243_32	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-24	d__Bacteria;p__18;c__124;o__762;f__1519;g__6565;s__12108	2	0	Yes	Yes	No	Yes	gram-positive
OTU-19495	260448	Sutterella HGM19495	SRS049896_48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella	d__Bacteria;p__08;c__064;o__329;f__0616;g__1860;s__19495	9	0	Yes	Yes	No	Yes	gram-negative
OTU-14180	259304	Veillonella HGM14180	SRS255839_26	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	d__Bacteria;p__18;c__123;o__722;f__1409;g__5756;s__14180	2	0	Yes	Yes	No	Yes	gram-positive
OTU-11512	269699	Clostridia HGM11512	ERS608502_10	d__Bacteria;p__Firmicutes;c__Clostridia;o__CAG-41	d__Bacteria;p__18;c__124;o__749;f__1477;g__6133;s__11512	1	0	Yes	Yes	No	Yes	gram-positive
OTU-11445	259924	UBA10281 HGM11445	SRS476034_12	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA10281	d__Bacteria;p__18;c__124;o__741;f__1452;g__6010;s__11445	15	0	Yes	Yes	No	Yes	gram-positive
OTU-10782	261161	RF39 HGM10782	SRS049959_67	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460	d__Bacteria;p__01;c__014;o__047;f__0084;g__0320;s__10782	12	0	Yes	Yes	No	Yes	gram-positive
OTU-12175	262130	Lachnospiraceae sp.	59620.57	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6683;s__12175	28	1	Yes	No	Yes	Yes	gram-positive
OTU-12869	255169	DTU089 sp.	ERS537194_13	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251	d__Bacteria;p__18;c__124;o__751;f__1488;g__6211;s__12869	1	2	Yes	No	No	Yes	gram-positive
OTU-12891	242444	DTU089 sp.	1262848.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-964;s__	d__Bacteria;p__18;c__124;o__751;f__1490;g__6247;s__12891	10	1	Yes	No	No	Yes	gram-positive
OTU-10995	261279	Staphylococcus aureus	1280.4816	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	d__Bacteria;p__01;c__014;o__052;f__0103;g__0424;s__10995	15	9828	Yes	No	Yes	Yes	gram-positive
OTU-08678	260653	Desulfovibrio desulfuricans	167968.3	d__Bacteria;p__Desulfobacteraeota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio desulfuricans_A	d__Bacteria;p__17;c__082;o__440;f__0857;g__3234;s__08678	2	2	Yes	No	Yes	Yes	gram-negative
OTU-04285	274272	Collinsella HGM04285	SRS023715_33	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04285	1	0	Yes	Yes	No	Yes	gram-positive
OTU-14323	269729	Fusobacterium HGM14323	SRS259486_23	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A	d__Bacteria;p__01;c__006;o__022;f__0037;g__0112;s__14323	1	0	Yes	Yes	No	Yes	gram-negative
OTU-04064	259198	Atopobiaceae sp.	SRS295016_41	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	d__Bacteria;p__23;c__115;o__659;f__1278;g__5344;s__04064	1	6	Yes	No	No	Yes	gram-positive
OTU-01773	262205	Bifidobacterium sp.	484020.3	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	d__Bacteria;p__23;c__114;o__653;f__1260;g__5068;s__01773	294	38	Yes	No	Yes	Yes	gram-positive
OTU-05070	259185	Prevotellamassilia HGM05070	SRS1596815_35	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia	d__Bacteria;p__21;c__101;o__592;f__1142;g__4400;s__05070	90	0	Yes	Yes	No	Yes	gram-negative
OTU-10021	241840	Enterococcus faecalis	1351.389	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	d__Bacteria;p__01;c__014;o__053;f__0109;g__0502;s__10021	210	583	Yes	No	Yes	Yes	gram-positive
